Sale ID,Date,Shop,Product,Quantity,Unit price,Amount
S000003935,2020-06-07,shop_15,TSH_31,1.0,24.0,24.0
S000003936,2020-06-06,shop_16,TSH_32,1.0,24.0,24.0
S000003937,2020-06-05,shop_17,HOO_33,4.0,45.0,180.0
S000003938,2020-06-04,shop_18,HOO_34,1.0,48.0,48.0
S000003939,2020-06-03,shop_19,HOO_35,1.0,49.0,49.0
S000003940,2020-06-02,shop_20,SHO_36,1.0,60.0,60.0
S000003941,2020-06-01,shop_21,SHO_37,2.0,60.0,120.0
S000003942,2020-05-31,shop_22,SHO_38,1.0,60.0,60.0
S000003943,2020-05-30,shop_23,SHO_39,3.0,60.0,180.0
S000003944,2020-05-29,shop_24,SHO_40,1.0,60.0,60.0
S000003945,2020-05-28,shop_25,SHO_41,2.0,60.0,120.0
S000003946,2020-05-27,shop_26,TAB_42,2.0,210.0,420.0
S000003947,2020-05-26,shop_27,TAB_43,1.0,300.0,300.0
S000003948,2020-05-25,shop_28,CHA_44,1.0,60.0,60.0
S000003949,2020-05-24,shop_29,BED_45,1.0,150.0,150.0
S000003950,2020-05-23,shop_30,BED_46,4.0,300.0,1200.0
S000003951,2020-05-22,shop_31,BED_47,1.0,395.0,395.0
S000003952,2020-05-21,shop_32,BED_48,1.0,440.0,440.0
S000003953,2020-05-20,shop_33,TSH_49,1.0,20.0,20.0
S000003954,2020-05-19,shop_34,TSH_50,2.0,20.0,40.0
S000003955,2020-05-18,shop_35,TSH_51,1.0,22.0,22.0
S000003956,2020-05-17,shop_36,TSH_52,3.0,24.0,72.0
S000003957,2020-05-16,shop_37,TSH_53,1.0,24.0,24.0
S000003958,2020-05-15,shop_38,HOO_54,2.0,45.0,90.0
S000003959,2020-05-14,shop_39,HOO_55,2.0,48.0,96.0
S000003960,2020-06-12,shop_0,HOO_56,1.0,49.0,49.0
S000003961,2020-06-11,shop_1,SHO_57,1.0,60.0,60.0
S000003962,2020-06-10,shop_2,SHO_58,1.0,60.0,60.0
S000003963,2020-06-09,shop_3,SHO_59,4.0,60.0,240.0
S000003964,2020-06-08,shop_4,SHO_60,1.0,60.0,60.0
S000003965,2020-06-07,shop_5,TAB_0,1.0,210.0,210.0
S000003966,2020-06-06,shop_6,TAB_1,1.0,300.0,300.0
S000003967,2020-06-05,shop_7,CHA_2,2.0,60.0,120.0
S000003968,2020-06-04,shop_8,BED_3,1.0,150.0,150.0
S000003969,2020-06-03,shop_9,BED_4,3.0,300.0,900.0
S000003970,2020-06-02,shop_10,BED_5,1.0,395.0,395.0
S000003971,2020-06-01,shop_11,BED_6,2.0,440.0,880.0
S000003972,2020-05-31,shop_12,TSH_7,2.0,20.0,40.0
S000003973,2020-05-30,shop_13,TSH_8,1.0,20.0,20.0
S000003974,2020-05-29,shop_14,TSH_9,1.0,22.0,22.0
S000003975,2020-05-28,shop_15,TSH_10,1.0,24.0,24.0
S000003976,2020-05-27,shop_16,TSH_11,4.0,24.0,96.0
S000003977,2020-05-26,shop_17,HOO_12,1.0,45.0,45.0
S000003978,2020-05-25,shop_18,HOO_13,1.0,48.0,48.0
S000003979,2020-05-24,shop_19,HOO_14,1.0,49.0,49.0
S000003980,2020-05-23,shop_20,SHO_15,2.0,60.0,120.0
S000003981,2020-05-22,shop_21,SHO_16,1.0,60.0,60.0
S000003982,2020-05-21,shop_22,SHO_17,3.0,60.0,180.0
S000003983,2020-05-20,shop_23,SHO_18,1.0,60.0,60.0
S000003984,2020-05-19,shop_24,SHO_19,2.0,60.0,120.0
S000003985,2020-05-18,shop_25,SHO_20,2.0,60.0,120.0
S000003986,2020-05-17,shop_26,TAB_21,1.0,210.0,210.0
S000003987,2020-05-16,shop_27,TAB_22,1.0,300.0,300.0
S000003988,2020-05-15,shop_28,CHA_23,1.0,60.0,60.0
S000003989,2020-05-14,shop_29,BED_24,4.0,150.0,600.0
S000003990,2020-06-12,shop_30,BED_25,1.0,300.0,300.0
S000003991,2020-06-11,shop_31,BED_26,1.0,395.0,395.0
S000003992,2020-06-10,shop_32,BED_27,1.0,440.0,440.0
S000003993,2020-06-09,shop_33,TSH_28,2.0,20.0,40.0
S000003994,2020-06-08,shop_34,TSH_29,1.0,20.0,20.0
S000003995,2020-06-07,shop_35,TSH_30,3.0,22.0,66.0
S000003996,2020-06-06,shop_36,TSH_31,1.0,24.0,24.0
S000003997,2020-06-05,shop_37,TSH_32,2.0,24.0,48.0
S000003998,2020-06-04,shop_38,HOO_33,2.0,45.0,90.0
S000003999,2020-06-03,shop_39,HOO_34,1.0,48.0,48.0
S000004000,2020-06-02,shop_0,HOO_35,1.0,49.0,49.0
S000004001,2020-06-01,shop_1,SHO_36,1.0,60.0,60.0
S000004002,2020-05-31,shop_2,SHO_37,4.0,60.0,240.0
S000004003,2020-05-30,shop_3,SHO_38,1.0,60.0,60.0
S000004004,2020-05-29,shop_4,SHO_39,1.0,60.0,60.0
S000004005,2020-05-28,shop_5,SHO_40,1.0,60.0,60.0
S000004006,2020-05-27,shop_6,SHO_41,2.0,60.0,120.0
S000004007,2020-05-26,shop_7,TAB_42,1.0,210.0,210.0
S000004008,2020-05-25,shop_8,TAB_43,3.0,300.0,900.0
S000004009,2020-05-24,shop_9,CHA_44,1.0,60.0,60.0
S000004010,2020-05-23,shop_10,BED_45,2.0,150.0,300.0
S000004011,2020-05-22,shop_11,BED_46,2.0,300.0,600.0
S000004012,2020-05-21,shop_12,BED_47,1.0,395.0,395.0
S000004013,2020-05-20,shop_13,BED_48,1.0,440.0,440.0
S000004014,2020-05-19,shop_14,TSH_49,1.0,20.0,20.0
S000004015,2020-05-18,shop_15,TSH_50,4.0,20.0,80.0
S000004016,2020-05-17,shop_16,TSH_51,1.0,22.0,22.0
S000004017,2020-05-16,shop_17,TSH_52,1.0,24.0,24.0
S000004018,2020-05-15,shop_18,TSH_53,1.0,24.0,24.0
S000004019,2020-05-14,shop_19,HOO_54,2.0,45.0,90.0
S000004020,2020-06-12,shop_20,HOO_55,1.0,48.0,48.0
S000004021,2020-06-11,shop_21,HOO_56,3.0,49.0,147.0
S000004022,2020-06-10,shop_22,SHO_57,1.0,60.0,60.0
S000004023,2020-06-09,shop_23,SHO_58,2.0,60.0,120.0
S000004024,2020-06-08,shop_24,SHO_59,2.0,60.0,120.0
S000004025,2020-06-07,shop_25,SHO_60,1.0,60.0,60.0
S000004026,2020-06-06,shop_26,TAB_0,1.0,210.0,210.0
S000004027,2020-06-05,shop_27,TAB_1,1.0,300.0,300.0
S000004028,2020-06-04,shop_28,CHA_2,4.0,60.0,240.0
S000004029,2020-06-03,shop_29,BED_3,1.0,150.0,150.0
S000004030,2020-06-02,shop_30,BED_4,1.0,300.0,300.0
S000004031,2020-06-01,shop_31,BED_5,1.0,395.0,395.0
S000004032,2020-05-31,shop_32,BED_6,2.0,440.0,880.0
S000004033,2020-05-30,shop_33,TSH_7,1.0,20.0,20.0
S000004034,2020-05-29,shop_34,TSH_8,3.0,20.0,60.0
S000004035,2020-05-28,shop_35,TSH_9,1.0,22.0,22.0
S000004036,2020-05-27,shop_36,TSH_10,2.0,24.0,48.0
S000004037,2020-05-26,shop_37,TSH_11,2.0,24.0,48.0
S000004038,2020-05-25,shop_38,HOO_12,1.0,45.0,45.0
S000004039,2020-05-24,shop_39,HOO_13,1.0,48.0,48.0
S000004040,2020-05-23,shop_0,HOO_14,1.0,49.0,49.0
S000004041,2020-05-22,shop_1,SHO_15,4.0,60.0,240.0
S000004042,2020-05-21,shop_2,SHO_16,1.0,60.0,60.0
S000004043,2020-05-20,shop_3,SHO_17,1.0,60.0,60.0
S000004044,2020-05-19,shop_4,SHO_18,1.0,60.0,60.0
S000004045,2020-05-18,shop_5,SHO_19,2.0,60.0,120.0
S000004046,2020-05-17,shop_6,SHO_20,1.0,60.0,60.0
S000004047,2020-05-16,shop_7,TAB_21,3.0,210.0,630.0
S000004048,2020-05-15,shop_8,TAB_22,1.0,300.0,300.0
S000004049,2020-05-14,shop_9,CHA_23,2.0,60.0,120.0
S000004050,2020-06-12,shop_10,BED_24,2.0,150.0,300.0
S000004051,2020-06-11,shop_11,BED_25,1.0,300.0,300.0
S000004052,2020-06-10,shop_12,BED_26,1.0,395.0,395.0
S000004053,2020-06-09,shop_13,BED_27,1.0,440.0,440.0
S000004054,2020-06-08,shop_14,TSH_28,4.0,20.0,80.0
S000004055,2020-06-07,shop_15,TSH_29,1.0,20.0,20.0
S000004056,2020-06-06,shop_16,TSH_30,1.0,22.0,22.0
S000004057,2020-06-05,shop_17,TSH_31,1.0,24.0,24.0
S000004058,2020-06-04,shop_18,TSH_32,2.0,24.0,48.0
S000004059,2020-06-03,shop_19,HOO_33,1.0,45.0,45.0
S000004060,2020-06-02,shop_20,HOO_34,3.0,48.0,144.0
S000004061,2020-06-01,shop_21,HOO_35,1.0,49.0,49.0
S000004062,2020-05-31,shop_22,SHO_36,2.0,60.0,120.0
S000004063,2020-05-30,shop_23,SHO_37,2.0,60.0,120.0
S000004064,2020-05-29,shop_24,SHO_38,1.0,60.0,60.0
S000004065,2020-05-28,shop_25,SHO_39,1.0,60.0,60.0
S000004066,2020-05-27,shop_26,SHO_40,1.0,60.0,60.0
S000004067,2020-05-26,shop_27,SHO_41,4.0,60.0,240.0
S000004068,2020-05-25,shop_28,TAB_42,1.0,210.0,210.0
S000004069,2020-05-24,shop_29,TAB_43,1.0,300.0,300.0
S000004070,2020-05-23,shop_30,CHA_44,1.0,60.0,60.0
S000004071,2020-05-22,shop_31,BED_45,2.0,150.0,300.0
S000004072,2020-05-21,shop_32,BED_46,1.0,300.0,300.0
S000004073,2020-05-20,shop_33,BED_47,3.0,395.0,1185.0
S000004074,2020-05-19,shop_34,BED_48,1.0,440.0,440.0
S000004075,2020-05-18,shop_35,TSH_49,2.0,20.0,40.0
S000004076,2020-05-17,shop_36,TSH_50,2.0,20.0,40.0
S000004077,2020-05-16,shop_37,TSH_51,1.0,22.0,22.0
S000004078,2020-05-15,shop_38,TSH_52,1.0,24.0,24.0
S000004079,2020-05-14,shop_39,TSH_53,1.0,24.0,24.0
S000004080,2020-06-12,shop_0,HOO_54,4.0,45.0,180.0
S000004081,2020-06-11,shop_1,HOO_55,1.0,48.0,48.0
S000004082,2020-06-10,shop_2,HOO_56,1.0,49.0,49.0
S000004083,2020-06-09,shop_3,SHO_57,1.0,60.0,60.0
S000004084,2020-06-08,shop_4,SHO_58,2.0,60.0,120.0
S000004085,2020-06-07,shop_5,SHO_59,1.0,60.0,60.0
S000004086,2020-06-06,shop_6,SHO_60,3.0,60.0,180.0
S000004087,2020-06-05,shop_7,TAB_0,1.0,210.0,210.0
S000004088,2020-06-04,shop_8,TAB_1,2.0,300.0,600.0
S000004089,2020-06-03,shop_9,CHA_2,2.0,60.0,120.0
S000004090,2020-06-02,shop_10,BED_3,1.0,150.0,150.0
S000004091,2020-06-01,shop_11,BED_4,1.0,300.0,300.0
S000004092,2020-05-31,shop_12,BED_5,1.0,395.0,395.0
S000004093,2020-05-30,shop_13,BED_6,4.0,440.0,1760.0
S000004094,2020-05-29,shop_14,TSH_7,1.0,20.0,20.0
S000004095,2020-05-28,shop_15,TSH_8,1.0,20.0,20.0
S000004096,2020-05-27,shop_16,TSH_9,1.0,22.0,22.0
S000004097,2020-05-26,shop_17,TSH_10,2.0,24.0,48.0
S000004098,2020-05-25,shop_18,TSH_11,1.0,24.0,24.0
S000004099,2020-05-24,shop_19,HOO_12,3.0,45.0,135.0
S000004100,2020-05-23,shop_20,HOO_13,1.0,48.0,48.0
S000004101,2020-05-22,shop_21,HOO_14,2.0,49.0,98.0
S000004102,2020-05-21,shop_22,SHO_15,2.0,60.0,120.0
S000004103,2020-05-20,shop_23,SHO_16,1.0,60.0,60.0
S000004104,2020-05-19,shop_24,SHO_17,1.0,60.0,60.0
S000004105,2020-05-18,shop_25,SHO_18,1.0,60.0,60.0
S000004106,2020-05-17,shop_26,SHO_19,4.0,60.0,240.0
S000004107,2020-05-16,shop_27,SHO_20,1.0,60.0,60.0
S000004108,2020-05-15,shop_28,TAB_21,1.0,210.0,210.0
S000004109,2020-05-14,shop_29,TAB_22,1.0,300.0,300.0
S000004110,2020-06-12,shop_30,CHA_23,2.0,60.0,120.0
S000004111,2020-06-11,shop_31,BED_24,1.0,150.0,150.0
S000004112,2020-06-10,shop_32,BED_25,3.0,300.0,900.0
S000004113,2020-06-09,shop_33,BED_26,1.0,395.0,395.0
S000004114,2020-06-08,shop_34,BED_27,2.0,440.0,880.0
S000004115,2020-06-07,shop_35,TSH_28,2.0,20.0,40.0
S000004116,2020-06-06,shop_36,TSH_29,1.0,20.0,20.0
S000004117,2020-06-05,shop_37,TSH_30,1.0,22.0,22.0
S000004118,2020-06-04,shop_38,TSH_31,1.0,24.0,24.0
S000004119,2020-06-03,shop_39,TSH_32,4.0,24.0,96.0
S000004120,2020-06-02,shop_0,HOO_33,1.0,45.0,45.0
S000004121,2020-06-01,shop_1,HOO_34,1.0,48.0,48.0
S000004122,2020-05-31,shop_2,HOO_35,1.0,49.0,49.0
S000004123,2020-05-30,shop_3,SHO_36,2.0,60.0,120.0
S000004124,2020-05-29,shop_4,SHO_37,1.0,60.0,60.0
S000004125,2020-05-28,shop_5,SHO_38,3.0,60.0,180.0
S000004126,2020-05-27,shop_6,SHO_39,1.0,60.0,60.0
S000004127,2020-05-26,shop_7,SHO_40,2.0,60.0,120.0
S000004128,2020-05-25,shop_8,SHO_41,2.0,60.0,120.0
S000004129,2020-05-24,shop_9,TAB_42,1.0,210.0,210.0
S000004130,2020-05-23,shop_10,TAB_43,1.0,300.0,300.0
S000004131,2020-05-22,shop_11,CHA_44,1.0,60.0,60.0
S000004132,2020-05-21,shop_12,BED_45,4.0,150.0,600.0
S000004133,2020-05-20,shop_13,BED_46,1.0,300.0,300.0
S000004134,2020-05-19,shop_14,BED_47,1.0,395.0,395.0
S000004135,2020-05-18,shop_15,BED_48,1.0,440.0,440.0
S000004136,2020-05-17,shop_16,TSH_49,2.0,20.0,40.0
S000004137,2020-05-16,shop_17,TSH_50,1.0,20.0,20.0
S000004138,2020-05-15,shop_18,TSH_51,3.0,22.0,66.0
S000004139,2020-05-14,shop_19,TSH_52,1.0,24.0,24.0
S000004140,2020-06-12,shop_20,TSH_53,2.0,24.0,48.0
S000004141,2020-06-11,shop_21,HOO_54,2.0,45.0,90.0
S000004142,2020-06-10,shop_22,HOO_55,1.0,48.0,48.0
S000004143,2020-06-09,shop_23,HOO_56,1.0,49.0,49.0
S000004144,2020-06-08,shop_24,SHO_57,1.0,60.0,60.0
S000004145,2020-06-07,shop_25,SHO_58,4.0,60.0,240.0
S000004146,2020-06-06,shop_26,SHO_59,1.0,60.0,60.0
S000004147,2020-06-05,shop_27,SHO_60,1.0,60.0,60.0
S000004148,2020-06-04,shop_28,TAB_0,1.0,210.0,210.0
S000004149,2020-06-03,shop_29,TAB_1,2.0,300.0,600.0
S000004150,2020-06-02,shop_30,CHA_2,1.0,60.0,60.0
S000004151,2020-06-01,shop_31,BED_3,3.0,150.0,450.0
S000004152,2020-05-31,shop_32,BED_4,1.0,300.0,300.0
S000004153,2020-05-30,shop_33,BED_5,2.0,395.0,790.0
S000004154,2020-05-29,shop_34,BED_6,2.0,440.0,880.0
S000004155,2020-05-28,shop_35,TSH_7,1.0,20.0,20.0
S000004156,2020-05-27,shop_36,TSH_8,1.0,20.0,20.0
S000004157,2020-05-26,shop_37,TSH_9,1.0,22.0,22.0
S000004158,2020-05-25,shop_38,TSH_10,4.0,24.0,96.0
S000004159,2020-05-24,shop_39,TSH_11,1.0,24.0,24.0
S000004160,2020-05-23,shop_0,HOO_12,1.0,45.0,45.0
S000004161,2020-05-22,shop_1,HOO_13,1.0,48.0,48.0
S000004162,2020-05-21,shop_2,HOO_14,2.0,49.0,98.0
S000004163,2020-05-20,shop_3,SHO_15,1.0,60.0,60.0
S000004164,2020-05-19,shop_4,SHO_16,3.0,60.0,180.0
S000004165,2020-05-18,shop_5,SHO_17,1.0,60.0,60.0
S000004166,2020-05-17,shop_6,SHO_18,2.0,60.0,120.0
S000004167,2020-05-16,shop_7,SHO_19,2.0,60.0,120.0
S000004168,2020-05-15,shop_8,SHO_20,1.0,60.0,60.0
S000004169,2020-05-14,shop_9,TAB_21,1.0,210.0,210.0
S000004170,2020-06-12,shop_10,TAB_22,1.0,300.0,300.0
S000004171,2020-06-11,shop_11,CHA_23,4.0,60.0,240.0
S000004172,2020-06-10,shop_12,BED_24,1.0,150.0,150.0
S000004173,2020-06-09,shop_13,BED_25,1.0,300.0,300.0
S000004174,2020-06-08,shop_14,BED_26,1.0,395.0,395.0
S000004175,2020-06-07,shop_15,BED_27,2.0,440.0,880.0
S000004176,2020-06-06,shop_16,TSH_28,1.0,20.0,20.0
S000004177,2020-06-05,shop_17,TSH_29,3.0,20.0,60.0
S000004178,2020-06-04,shop_18,TSH_30,1.0,22.0,22.0
S000004179,2020-06-03,shop_19,TSH_31,2.0,24.0,48.0
S000004180,2020-06-02,shop_20,TSH_32,2.0,24.0,48.0
S000004181,2020-06-01,shop_21,HOO_33,1.0,45.0,45.0
S000004182,2020-05-31,shop_22,HOO_34,1.0,48.0,48.0
S000004183,2020-05-30,shop_23,HOO_35,1.0,49.0,49.0
S000004184,2020-05-29,shop_24,SHO_36,4.0,60.0,240.0
S000004185,2020-05-28,shop_25,SHO_37,1.0,60.0,60.0
S000004186,2020-05-27,shop_26,SHO_38,1.0,60.0,60.0
S000004187,2020-05-26,shop_27,SHO_39,1.0,60.0,60.0
S000004188,2020-05-25,shop_28,SHO_40,2.0,60.0,120.0
S000004189,2020-05-24,shop_29,SHO_41,1.0,60.0,60.0
S000004190,2020-05-23,shop_30,TAB_42,3.0,210.0,630.0
S000004191,2020-05-22,shop_31,TAB_43,1.0,300.0,300.0
S000004192,2020-05-21,shop_32,CHA_44,2.0,60.0,120.0
S000004193,2020-05-20,shop_33,BED_45,2.0,150.0,300.0
S000004194,2020-05-19,shop_34,BED_46,1.0,300.0,300.0
S000004195,2020-05-18,shop_35,BED_47,1.0,395.0,395.0
S000004196,2020-05-17,shop_36,BED_48,1.0,440.0,440.0
S000004197,2020-05-16,shop_37,TSH_49,4.0,20.0,80.0
S000004198,2020-05-15,shop_38,TSH_50,1.0,20.0,20.0
S000004199,2020-05-14,shop_39,TSH_51,1.0,22.0,22.0
S000004200,2020-06-12,shop_0,TSH_52,1.0,24.0,24.0
S000004201,2020-06-11,shop_1,TSH_53,2.0,24.0,48.0
S000004202,2020-06-10,shop_2,HOO_54,1.0,45.0,45.0
S000004203,2020-06-09,shop_3,HOO_55,3.0,48.0,144.0
S000004204,2020-06-08,shop_4,HOO_56,1.0,49.0,49.0
S000004205,2020-06-07,shop_5,SHO_57,2.0,60.0,120.0
S000004206,2020-06-06,shop_6,SHO_58,2.0,60.0,120.0
S000004207,2020-06-05,shop_7,SHO_59,1.0,60.0,60.0
S000004208,2020-06-04,shop_8,SHO_60,1.0,60.0,60.0
S000004209,2020-06-03,shop_9,TAB_0,1.0,210.0,210.0
S000004210,2020-06-02,shop_10,TAB_1,4.0,300.0,1200.0
S000004211,2020-06-01,shop_11,CHA_2,1.0,60.0,60.0
S000004212,2020-05-31,shop_12,BED_3,1.0,150.0,150.0
S000004213,2020-05-30,shop_13,BED_4,1.0,300.0,300.0
S000004214,2020-05-29,shop_14,BED_5,2.0,395.0,790.0
S000004215,2020-05-28,shop_15,BED_6,1.0,440.0,440.0
S000004216,2020-05-27,shop_16,TSH_7,3.0,20.0,60.0
S000004217,2020-05-26,shop_17,TSH_8,1.0,20.0,20.0
S000004218,2020-05-25,shop_18,TSH_9,2.0,22.0,44.0
S000004219,2020-05-24,shop_19,TSH_10,2.0,24.0,48.0
S000004220,2020-05-23,shop_20,TSH_11,1.0,24.0,24.0
S000004221,2020-05-22,shop_21,HOO_12,1.0,45.0,45.0
S000004222,2020-05-21,shop_22,HOO_13,1.0,48.0,48.0
S000004223,2020-05-20,shop_23,HOO_14,4.0,49.0,196.0
S000004224,2020-05-19,shop_24,SHO_15,1.0,60.0,60.0
S000004225,2020-05-18,shop_25,SHO_16,1.0,60.0,60.0
S000004226,2020-05-17,shop_26,SHO_17,1.0,60.0,60.0
S000004227,2020-05-16,shop_27,SHO_18,2.0,60.0,120.0
S000004228,2020-05-15,shop_28,SHO_19,1.0,60.0,60.0
S000004229,2020-05-14,shop_29,SHO_20,3.0,60.0,180.0
S000004230,2020-06-12,shop_30,TAB_21,1.0,210.0,210.0
S000004231,2020-06-11,shop_31,TAB_22,2.0,300.0,600.0
S000004232,2020-06-10,shop_32,CHA_23,2.0,60.0,120.0
S000004233,2020-06-09,shop_33,BED_24,1.0,150.0,150.0
S000004234,2020-06-08,shop_34,BED_25,1.0,300.0,300.0
S000004235,2020-06-07,shop_35,BED_26,1.0,395.0,395.0
S000004236,2020-06-06,shop_36,BED_27,4.0,440.0,1760.0
S000004237,2020-06-05,shop_37,TSH_28,1.0,20.0,20.0
S000004238,2020-06-04,shop_38,TSH_29,1.0,20.0,20.0
S000004239,2020-06-03,shop_39,TSH_30,1.0,22.0,22.0
S000004240,2020-06-02,shop_0,TSH_31,2.0,24.0,48.0
S000004241,2020-06-01,shop_1,TSH_32,1.0,24.0,24.0
S000004242,2020-05-31,shop_2,HOO_33,3.0,45.0,135.0
S000004243,2020-05-30,shop_3,HOO_34,1.0,48.0,48.0
S000004244,2020-05-29,shop_4,HOO_35,2.0,49.0,98.0
S000004245,2020-05-28,shop_5,SHO_36,2.0,60.0,120.0
S000004246,2020-05-27,shop_6,SHO_37,1.0,60.0,60.0
S000004247,2020-05-26,shop_7,SHO_38,1.0,60.0,60.0
S000004248,2020-05-25,shop_8,SHO_39,1.0,60.0,60.0
S000004249,2020-05-24,shop_9,SHO_40,4.0,60.0,240.0
S000004250,2020-05-23,shop_10,SHO_41,1.0,60.0,60.0
S000004251,2020-05-22,shop_11,TAB_42,1.0,210.0,210.0
S000004252,2020-05-21,shop_12,TAB_43,1.0,300.0,300.0
S000004253,2020-05-20,shop_13,CHA_44,2.0,60.0,120.0
S000004254,2020-05-19,shop_14,BED_45,1.0,150.0,150.0
S000004255,2020-05-18,shop_15,BED_46,3.0,300.0,900.0
S000004256,2020-05-17,shop_16,BED_47,1.0,395.0,395.0
S000004257,2020-05-16,shop_17,BED_48,2.0,440.0,880.0
S000004258,2020-05-15,shop_18,TSH_49,2.0,20.0,40.0
S000004259,2020-05-14,shop_19,TSH_50,1.0,20.0,20.0
S000004260,2020-06-12,shop_20,TSH_51,1.0,22.0,22.0
S000004261,2020-06-11,shop_21,TSH_52,1.0,24.0,24.0
S000004262,2020-06-10,shop_22,TSH_53,4.0,24.0,96.0
S000004263,2020-06-09,shop_23,HOO_54,1.0,45.0,45.0
S000004264,2020-06-08,shop_24,HOO_55,1.0,48.0,48.0
S000004265,2020-06-07,shop_25,HOO_56,1.0,49.0,49.0
S000004266,2020-06-06,shop_26,SHO_57,2.0,60.0,120.0
S000004267,2020-06-05,shop_27,SHO_58,1.0,60.0,60.0
S000004268,2020-06-04,shop_28,SHO_59,3.0,60.0,180.0
S000004269,2020-06-03,shop_29,SHO_60,1.0,60.0,60.0
S000004270,2020-06-02,shop_30,TAB_0,2.0,210.0,420.0
S000004271,2020-06-01,shop_31,TAB_1,2.0,300.0,600.0
S000004272,2020-05-31,shop_32,CHA_2,1.0,60.0,60.0
S000004273,2020-05-30,shop_33,BED_3,1.0,150.0,150.0
S000004274,2020-05-29,shop_34,BED_4,1.0,300.0,300.0
S000004275,2020-05-28,shop_35,BED_5,4.0,395.0,1580.0
S000004276,2020-05-27,shop_36,BED_6,1.0,440.0,440.0
S000004277,2020-05-26,shop_37,TSH_7,1.0,20.0,20.0
S000004278,2020-05-25,shop_38,TSH_8,1.0,20.0,20.0
S000004279,2020-05-24,shop_39,TSH_9,2.0,22.0,44.0
S000004280,2020-05-23,shop_0,TSH_10,1.0,24.0,24.0
S000004281,2020-05-22,shop_1,TSH_11,3.0,24.0,72.0
S000004282,2020-05-21,shop_2,HOO_12,1.0,45.0,45.0
S000004283,2020-05-20,shop_3,HOO_13,2.0,48.0,96.0
S000004284,2020-05-19,shop_4,HOO_14,2.0,49.0,98.0
S000004285,2020-05-18,shop_5,SHO_15,1.0,60.0,60.0
S000004286,2020-05-17,shop_6,SHO_16,1.0,60.0,60.0
S000004287,2020-05-16,shop_7,SHO_17,1.0,60.0,60.0
S000004288,2020-05-15,shop_8,SHO_18,4.0,60.0,240.0
S000004289,2020-05-14,shop_9,SHO_19,1.0,60.0,60.0
S000004290,2020-06-12,shop_10,SHO_20,1.0,60.0,60.0
S000004291,2020-06-11,shop_11,TAB_21,1.0,210.0,210.0
S000004292,2020-06-10,shop_12,TAB_22,2.0,300.0,600.0
S000004293,2020-06-09,shop_13,CHA_23,1.0,60.0,60.0
S000004294,2020-06-08,shop_14,BED_24,3.0,150.0,450.0
S000004295,2020-06-07,shop_15,BED_25,1.0,300.0,300.0
S000004296,2020-06-06,shop_16,BED_26,2.0,395.0,790.0
S000004297,2020-06-05,shop_17,BED_27,2.0,440.0,880.0
S000004298,2020-06-04,shop_18,TSH_28,1.0,20.0,20.0
S000004299,2020-06-03,shop_19,TSH_29,1.0,20.0,20.0
S000004300,2020-06-02,shop_20,TSH_30,1.0,22.0,22.0
S000004301,2020-06-01,shop_21,TSH_31,4.0,24.0,96.0
S000004302,2020-05-31,shop_22,TSH_32,1.0,24.0,24.0
S000004303,2020-05-30,shop_23,HOO_33,1.0,45.0,45.0
S000004304,2020-05-29,shop_24,HOO_34,1.0,48.0,48.0
S000004305,2020-05-28,shop_25,HOO_35,2.0,49.0,98.0
S000004306,2020-05-27,shop_26,SHO_36,1.0,60.0,60.0
S000004307,2020-05-26,shop_27,SHO_37,3.0,60.0,180.0
S000004308,2020-05-25,shop_28,SHO_38,1.0,60.0,60.0
S000004309,2020-05-24,shop_29,SHO_39,2.0,60.0,120.0
S000004310,2020-05-23,shop_30,SHO_40,2.0,60.0,120.0
S000004311,2020-05-22,shop_31,SHO_41,1.0,60.0,60.0
S000004312,2020-05-21,shop_32,TAB_42,1.0,210.0,210.0
S000004313,2020-05-20,shop_33,TAB_43,1.0,300.0,300.0
S000004314,2020-05-19,shop_34,CHA_44,4.0,60.0,240.0
S000004315,2020-05-18,shop_35,BED_45,1.0,150.0,150.0
S000004316,2020-05-17,shop_36,BED_46,1.0,300.0,300.0
S000004317,2020-05-16,shop_37,BED_47,1.0,395.0,395.0
S000004318,2020-05-15,shop_38,BED_48,2.0,440.0,880.0
S000004319,2020-05-14,shop_39,TSH_49,1.0,20.0,20.0
S000004320,2020-06-12,shop_0,TSH_50,3.0,20.0,60.0
S000004321,2020-06-11,shop_1,TSH_51,1.0,22.0,22.0
S000004322,2020-06-10,shop_2,TSH_52,2.0,24.0,48.0
S000004323,2020-06-09,shop_3,TSH_53,2.0,24.0,48.0
S000004324,2020-06-08,shop_4,HOO_54,1.0,45.0,45.0
S000004325,2020-06-07,shop_5,HOO_55,1.0,48.0,48.0
S000004326,2020-06-06,shop_6,HOO_56,1.0,49.0,49.0
S000004327,2020-06-05,shop_7,SHO_57,4.0,60.0,240.0
S000004328,2020-06-04,shop_8,SHO_58,1.0,60.0,60.0
S000004329,2020-06-03,shop_9,SHO_59,1.0,60.0,60.0
S000004330,2020-06-02,shop_10,SHO_60,1.0,60.0,60.0
S000004331,2020-06-01,shop_11,TAB_0,2.0,210.0,420.0
S000004332,2020-05-31,shop_12,TAB_1,1.0,300.0,300.0
S000004333,2020-05-30,shop_13,CHA_2,3.0,60.0,180.0
S000004334,2020-05-29,shop_14,BED_3,1.0,150.0,150.0
S000004335,2020-05-28,shop_15,BED_4,2.0,300.0,600.0
